01_d11_WT_rep1	02_d13_WT_rep1	03_d11_KO_Lhx8_rep1	04_d13_KO_Hes6_rep1	05_d13_KO_Tbpl2_rep1	06_d13_KO_Thap7_rep1	07_d13_KO_Ybx3_rep1	08_d13_KO_Ell3_rep1	09_d13_KO_Foxr1_rep1	10_d13_KO_Mef2b_rep1	11_d13_KO_Ccnk_rep1	12_d13_KO_Sfr1_rep1	13_d11_KO_Sub1_rep1	14_d13_KO_Tcf25_rep1	15_d13_KO_Kdm1b_rep1	16_d13_KO_Nobox_rep1	17_d11_KO_Stat3_rep1	18_d13_KO_Noto_rep1	21_d13_KO_Dynll1_rep1	25_d11_WT_rep2	26_d13_WT_rep2	27_d11_KO_Lhx8_rep2	28_d13_KO_Hes6_rep2	29_d13_KO_Tbpl2_rep2	30_d13_KO_Thap7_rep2	31_d13_KO_Ybx3_rep2	32_d13_KO_Ell3_rep2	33_d13_KO_Foxr1_rep2	34_d13_KO_Mef2b_rep2	35_d13_KO_Ccnk_rep2	36_d13_KO_Sfr1_rep2	37_d11_KO_Sub1_rep2	38_d13_KO_Tcf25_rep2	39_d13_KO_Kdm1b_rep2	40_d13_KO_Nobox_rep2	41_d11_KO_Stat3_rep2	42_d13_KO_Noto_rep2	45_d13_KO_Dynll1_rep2
Lx8	178.96128146304	284.675552922364	242.105169693796	227.872664308768	247.3958551599	401.948541469998	464.338747776506	465.797656226126	577.58500043646	312.855861466317	434.28522438963	468.761923777097	509.22944384962	422.596050718231	913.677277268847	431.453935552943	559.956623274697	651.477641246606	353.692663947816	470.836065078102	501.128604250348	496.323432094847	780.886519925858	977.928265941788	323.752926033401	453.501567251626	566.653904579604	421.162163699858	549.142892354138	399.10906737405	502.132568206197	525.976304679325	813.393639542837	365.242380822971	470.128544707292	750.210119953693	430.74471261975	684.553231993735
L1MB7	54.7027994073855	41.2009271285589	56.8934786183607	38.7631639704844	71.2209745071679	92.0172551024292	166.66098131749	84.2994599070961	121.567970191188	64.4426289768587	64.8444986844005	102.593846764404	109.162071439461	88.997124598622	219.147090892036	138.211629674484	136.764427286976	127.551258624495	90.2609073594307	106.92204128378	114.33791345168	117.865026963157	158.617954662206	221.655132369692	93.5539465829006	95.2880157032926	107.560849870439	91.9615125223546	76.0401305545925	93.4885703698241	90.4057017763232	127.138749426603	187.824439548871	111.254258332184	122.113019558714	172.685312991352	97.1663949906974	108.299579880783
L1MB3	34.399905855338	25.7313696525816	38.9351022005349	26.3016492795802	31.7547497395278	61.6867049639291	57.7356027458638	53.3059015106466	64.7594221113981	40.5645550872328	40.1727240795363	60.0460180040716	66.390244035426	52.1454900545037	140.861291335108	57.2911028102669	70.2926076066039	66.8742770640712	59.9308588062988	57.1625528171301	74.9311098356073	59.0943275027882	90.6165574208352	136.12998095438	38.0294389344013	52.9553821785078	56.2038725301298	66.1536651064192	49.270503339022	58.9399071461019	55.3554948312586	56.9543734752952	110.017938853144	46.9441320872058	59.2377671314571	98.5330148404499	64.6997384007836	74.8100523445662
MTA_Mm-int	2227.88851084316	8799.17415371522	154.918875590153	8311.21489456668	1723.26591717667	15059.7647922634	13085.6551026938	23273.3754508591	21218.8757615222	25946.1280992375	8401.59157750534	28996.5491410427	224.391016643641	22068.2597626766	32558.7859260501	350.862165052466	254.589303059959	12993.9390668634	421.592139925577	3339.97800187754	23295.0275663154	148.322193506622	58163.0291151232	5696.51518884944	15975.5564197155	9989.89458668943	20212.8309239668	30122.7252858755	24819.3398892012	11258.6211832403	14101.0796812797	375.348193382577	35258.630564389	17088.6931182356	301.406431344727	265.009011158498	16984.8432753531	417.288344150511
Lx4B	30.7433199206138	33.2023370618341	27.5820613881576	27.0208222506395	30.0565417862615	49.2874350866274	58.8059573469569	51.707026118538	54.4665348147039	44.9455812731355	53.1166523539908	51.3037531296968	57.5759078939878	52.8921074144273	126.279263557066	77.8735170319975	73.9232381577931	68.337468978041	73.553477649098	59.6366417023125	59.052466116025	48.8530450524085	95.940234510767	121.899330888768	44.5768625069191	42.7118750482961	56.0385740198821	60.7409363811906	55.6679525337688	48.7021996721931	51.1841549497271	60.051365827582	81.4773016849601	55.1985811903276	76.5191542384669	59.0285309395348	72.095966340844	92.6263704158318
Lx8b	62.858031466281	81.8232360625809	74.2350425421119	76.428556864252	68.4546520838273	116.225615012402	153.021448863301	143.5479923166	149.13806568738	108.600045747431	106.133688928595	145.285524859814	157.688490358851	127.503118030795	278.614079931138	148.87608847967	151.078378798783	154.634828819356	117.726782759123	140.773090364528	161.261848002439	165.931856134924	263.346565412404	256.631770451932	109.755965654015	116.30263566926	137.140054790172	162.710492481437	153.377401517966	115.339954346252	150.482369283079	156.414483352303	219.308615208512	154.531348340782	141.69154287134	177.710073033287	144.132030789982	162.239340001144
RMER6A	51.0976485891009	82.7014415013199	57.2689654770822	50.7592244366052	76.6352096631201	44.9361490221609	141.227855644464	91.0106659461006	87.7379867852169	71.1263083584713	155.09233583384	96.6787483473757	140.07244213562	126.941758337684	82.4046986135618	153.130799575474	128.446826493475	107.855339919596	110.547797428343	161.115866021928	90.6736956804642	138.467287663579	216.506221164827	122.902064757299	112.94401138396	109.668752372757	85.5917542317625	104.565210743986	159.976279229587	77.9617010738854	118.145426328876	194.017156570435	71.9343931179857	132.654674163608	96.5900937199881	159.851400581286	114.883005170631	243.600243372326
Lx3B	350.024323650219	535.829128137344	452.74820397785	273.905912861076	475.446624813161	343.831443849341	578.015195302664	647.866513400314	431.771629645428	475.010151461818	993.351627916776	573.056070043864	598.768559953533	524.21215481873	503.920229868223	547.784484637514	602.427124513988	635.315753229797	633.162609558617	1105.37748058539	729.714001617985	821.20601662213	1186.14370005035	777.846494823435	569.82510218957	600.571272000443	539.8083189051	562.058009192801	1071.71399052975	666.372656124379	483.442589563059	813.830983376626	375.550306812361	419.122379677388	590.016110829656	546.785688419787	726.407390316572	1582.40696963548
RLTR13B3	8.05958115216441	23.8961119229201	6.59341571135399	11.1896556028924	12.8493460003318	13.2598115553965	25.2381165601998	24.2712325405932	27.9633526891489	19.1012073306296	40.2460832386023	26.225496200217	16.5013716360727	35.0553230033991	27.5082932706253	8.16607897387573	19.4359479328969	27.5219627209822	7.65660209455619	48.1515638747563	19.0888027898001	11.2166186284416	50.2758700112735	20.5876021517999	22.6074334008305	19.9415986108259	22.4070319134034	33.4203965109751	56.2966045301878	20.8421080913212	31.0344424070583	30.9858293823464	21.489036709294	13.5370570909215	7.07910949100634	18.7720557049718	25.7369291459117	36.413122930164
MLTR14	35.6602923795638	62.9415125362465	31.9778957701844	34.5722477651009	26.6523889393059	41.468596305044	73.4601096014858	83.0210105183803	35.1162967667641	64.5309595544093	95.9537904000201	79.5695475075799	77.8982824548995	59.0092412306303	97.6325278786435	75.5554064458066	73.2397995090309	45.6299888369744	58.5678974180915	113.55085230729	73.4510331544399	77.0645884620711	115.556805330099	88.1404765571087	57.0718949976908	66.7985142101911	34.2825496805512	83.7190307851348	118.815741449358	71.9791263996751	77.5856472075889	63.8379156032932	80.0990377298949	64.8045381136367	85.7943416887142	35.0456402340342	82.0068644291624	128.349459625534
IAPLTR2a2_Mm	45.4551191490382	118.574803682711	16.4336024913112	74.9797156324859	29.4372047244155	84.3661778196336	125.26175188216	121.489749096114	138.337586272059	97.7300491140557	153.192102844196	94.3930094317999	59.9777354918476	138.801814527794	162.732832347152	105.06395879225	31.3025625693188	118.009305339528	31.1366023227288	171.028455156059	167.599841435777	40.1159589676223	251.649570021077	98.5684391721553	152.829967713651	74.6617868610473	106.353755852934	179.845508758041	205.592984044433	117.955474327879	137.523182134302	36.7733876819138	151.682862893877	163.850167101303	71.9203649380864	29.903377500012	154.356080097413	54.6172326709415
RLTR30D2_MM	4.26342714418543	5.28510844925611	6.53374682982878	2.37939295096733	4.93871611350163	3.03321823533971	13.4126636502145	6.93110166489076	5.75943767798471	4.34336640313891	12.1136556491799	6.06705062769816	9.67445485558144	4.49227849872182	9.20798392870984	15.0293686437671	13.0058510005286	6.03239680964275	9.43283255651026	14.7328244381918	5.9572397566086	14.3286520563747	10.547088649173	16.4118772376417	4.52078618567498	13.2199390828418	6.25076411496919	6.47507997523162	9.40094511770334	4.47479299689955	7.11203167761662	12.779276723072	4.7394034927183	7.54462330324565	9.9015738069868	16.1318846809903	7.27447256476639	19.7373076600538
L1_Mur1	32.6757489054408	26.3454819078213	31.5370604474359	31.1368066091142	26.6991329649731	21.1558137823653	107.446754706439	50.7179989313606	59.0878561311555	63.1574427285018	30.7842647862451	70.4225621641772	65.003333258141	53.5413481001764	66.5598895365946	86.0116698028819	57.2689654770822	68.8399266971382	69.8571466407685	28.538762859513	91.4727845502084	58.5539947023033	90.0273015089016	49.6814807266201	76.6236452755011	39.1498238803839	55.7564034533354	86.2733802035738	51.1765555394744	62.0407463413757	64.3434009407995	60.0086621945857	62.8027094932784	85.1434131991935	41.645430183516	62.0861635411937	85.6856868779364	49.792699700907
MIRb	323.30508829224	214.35355076309	243.573870106526	246.770388910423	249.509733505498	267.398683290596	1091.72258809593	539.723873780365	449.965200213372	480.772789083272	365.655876773531	441.338320323608	652.593137770748	411.739826845197	532.819006178216	1203.58123799937	729.917453477172	497.393746186661	631.046709561426	469.67622590571	475.95210834286	642.907907465686	714.867769094384	628.158521480499	869.342910410473	569.427845221692	428.095819560157	613.062258779231	435.071487514698	414.914625417451	537.269302671247	545.435229804041	495.317439127669	892.918500300436	720.59257659776	633.673384247334	663.314964522558	620.720884467224
ORR1E-int	13.2659083394947	8.86895290437707	8.74154091498777	8.7856805290168	5.37457196532389	7.33421884846961	52.4037542169301	17.0638586387476	17.337225428096	13.2018218257774	14.1612461128906	20.3055856363823	20.8580904645722	18.7720557049718	20.9280457251202	46.5345337446339	18.0022473916744	22.9724977678659	25.05782686349	20.7911518905889	24.8270723165483	19.1831225939324	27.7037115314038	16.1728928453432	29.7653323952163	11.7051649707183	14.6948489242804	22.8147988833822	17.5343560699652	16.4691726956353	22.4066456657299	24.821694680433	20.6862582905553	25.3933620434038	20.7433303278553	17.6877447602348	26.1793408535439	21.489036709294
MTB_Mm	53.8018472993272	157.233780362699	41.3821126753361	210.087291344105	33.5759843532521	162.301562502352	410.376764478979	324.6564526343	264.411260412968	222.024341252833	175.240296324813	258.494776163055	119.760193333985	135.787724600337	288.972352734727	176.397501976112	114.606700454334	235.64881766039	72.8325051209985	163.603861316022	295.112582918566	116.122059970752	353.650077619734	181.814354938521	424.843351761236	216.023961949306	310.003900645769	257.671319709844	318.787863154137	176.778199234543	354.568899088916	48.3997249199868	255.703189231607	396.716511569831	102.687141832415	109.292071872342	229.480382563562	118.887154425868
ERVB7_1-LTR_MM	9.49388382735076	33.2854908071033	17.8591012584465	30.8270097867644	16.2927035834097	28.3284449279138	73.667301264381	41.2844160147575	50.7109187852562	42.8149501175007	34.2345679380594	54.9238233146669	26.4351399714086	46.2211467812423	59.4341883781722	69.3401388691953	22.1595963907228	54.9368286840275	40.2565333718185	33.6922381489417	77.6020471349165	31.6662205795075	84.5465987489861	37.8021187763556	73.2979093525969	35.7302019323283	48.2055579166989	45.5274883538866	57.6564357055833	52.0890453371357	48.0867784241814	15.3151413684051	50.4542564892583	73.8256120837171	63.5299023139715	28.9776678772892	54.5281834109854	58.7410952838188
MTA_Mm	733.636512837844	3080.96434024064	180.741630482913	5610.90074429595	635.448858499924	3193.28028457523	6893.93287790665	7622.30199493959	7127.69383561255	7008.23348151528	2816.69520148667	8785.44438579731	364.618765189717	6310.81512393395	5884.51537650298	522.804798635263	347.249427102959	4655.63529543393	273.805769614641	1418.13785424401	7482.35022201252	362.691972448898	18143.4842976575	1356.59587086015	8997.54635332428	3670.42836616852	7560.37729223461	7858.13909065234	8275.40473287124	3772.46134652964	8313.09375824323	420.084103621728	6135.97763875097	8960.78444853565	332.891655707999	358.608509038647	4968.51582428818	335.38727345042
ORR1G	20.0601202662874	25.230909060116	34.4589339588833	17.001317940087	20.8367222030933	27.4648680847889	36.1630252153939	55.3812214410676	45.8952929787521	31.1060638080661	32.91867745644	82.1045150862841	45.3108519412412	49.4266433654771	53.5976312981331	38.982957867569	64.1457685799788	46.4952314490626	43.0105003712267	32.0516359079824	109.346066027008	35.952328304496	71.2930873053512	64.8421635953291	34.7530588893063	45.3153878273836	41.0057944457216	43.3538975797794	42.3983317195763	66.6386943330845	49.1582449919031	41.7643022064908	62.0212356322695	32.0897891622521	54.0799349662948	48.4450314775717	42.9246510690885	46.8202436167101
(CCCCCA)n	11.3288472765351	13.8194292855003	10.2551029308583	34.0103691274553	7.54116574248783	20.5437764704312	19.7630933327672	24.2947716198797	35.3191931484013	29.0598687314212	20.8018777665952	71.3955807305947	18.0054895380646	26.9058020598048	34.7584096848204	14.0686427114614	11.7216011526842	21.3423039057663	12.679305892281	22.1110868568005	56.1243948444254	17.7003117492838	74.5228771766565	18.468647534024	23.7311720462563	16.0044938815496	35.4061862349737	33.4613634790375	40.4109205843367	41.5777542740231	46.7261103266535	15.1361969545649	39.8770610612915	22.6232020158664	15.3032015048933	18.9064974817386	20.5319726579146	14.2558323155687
MT2A	61.5609185013668	93.598602447136	129.362410409793	102.383151832486	65.6819302377012	110.292890107587	188.021801572794	210.372443900819	201.470191987346	155.239448215804	120.839986741452	419.409703749899	109.075345307306	160.322149915177	217.189194988153	145.30543496122	129.287116103173	208.612507813093	103.259288435232	115.305741016965	492.355729619866	116.08856651339	381.041477060424	177.872118822549	172.726492629508	156.744871579091	212.973744910231	170.740025333188	198.614944859838	322.687345966651	183.800723369317	116.911678781064	188.382307072197	156.500670594614	121.175843028451	166.074644532314	168.273434334609	138.759122169764
RLTR34C_MM	1.66749417242582	1.97784734224402	5.54947774434125	4.67546851513527	4.11636408959001	3.10076638636685	7.25306247160465	5.23824211080204	6.11325688084338	2.45884733900079	3.86713435573084	11.4784069583811	4.93521676597612	6.2005990716609	5.5151035726983	9.80740186377847	5.08857805049341	5.39755851430562	2.38819080627088	3.01105117774462	10.2451896818608	8.80257961182875	14.6678036863239	7.07732175208923	6.52775622444419	6.7099387038369	7.36572902228446	3.54695794304137	4.42801643785974	6.4506749848753	8.71599686154847	4.09031115231412	4.04756528296742	5.99166030262993	3.69171348761287	6.2027191766606	3.4480387972195	7.40954750601863
RMER1C	47.7501543483008	50.7319863414927	52.6647325657967	47.4398594566249	32.0263600185457	36.4343204023656	80.1631219539708	103.00874475854	76.0884452087106	56.5983456789833	59.5576238680541	159.841157256311	49.7875169553837	88.7139228034928	109.981095766193	75.010988957352	69.133147927042	84.9001585325135	38.0998606873581	129.267816778901	176.78041492527	57.5462386890864	152.283681709296	56.2851684050081	73.7229557081973	58.2546874382661	81.095736272078	77.8039260352365	81.7760120468101	120.316222695407	88.037156203453	44.3116837956881	107.730922001919	105.720413266146	76.6807442922188	63.8079939415694	64.2935149099168	61.0697086191084
RLTR11D	0.873469221305738	1.22573530395331	5.14479583555904	0.576507073220187	2.32709860039662	1.33931284433942	5.3081319118445	3.05377609893277	2.94371113180689	1.9107139216063	2.23829925069735	3.08687750133543	9.1966604537506	1.09818136198492	3.9621338311708	5.03730885511774	4.13157942796786	1.76622667908413	4.06709106170484	2.82452048302285	5.1915667067914	5.32582724784363	5.38631810878318	4.85500906073042	1.62493834036056	6.34706404876222	1.68594364821667	2.23826487959595	1.99848147383692	3.74166969858839	3.21196797936961	5.41246528406853	2.7902350923738	2.19366675948676	4.37109127886455	7.03814570604738	3.43928505889134	5.14275899267367
BGLII	21.9573017401782	82.8255793598343	12.2458186469457	78.3833735392581	21.3278126195377	55.8878956919532	59.1033322198593	224.064469789337	92.4674127108404	69.2639297652243	79.6128558463497	82.1435937383604	34.4840915814802	124.067275660208	132.465473199207	26.5025699978538	49.219296221586	90.5177202865185	26.0459027538666	80.5923447224121	125.904770822115	45.2005684325507	219.6974678277	42.6098702945819	88.7850545620576	132.571930175672	100.552137297029	138.376429863275	130.193661406211	51.280997489555	143.983521120454	35.1863912837099	90.3420822834083	80.2013432323274	39.5599415055526	34.054627678156	102.033309741601	51.3252171056684
Lx3C	30.1377302351567	54.264621687048	34.3986044318698	41.1758809722497	38.595932742629	31.7357774700288	90.3063336888272	174.782623865062	100.267857936077	61.5412990056596	65.2628050500061	72.6364538527648	70.0040068840863	79.9756442555754	85.5290456639075	58.3616318878181	162.465353497021	104.743798838195	49.1522410001439	62.7726503263175	93.9713186239919	72.0076993888187	159.226346123047	68.698329952852	63.3366264305982	145.02053166355	91.0447069862588	86.1308858731288	95.1792472165431	56.4807048049877	77.4928076205235	88.3269805665274	59.0450516995572	88.6480021745672	112.360258198969	95.2832873859915	87.6391190216264	83.8352090308505
MIR3	113.891819919561	116.797671249899	110.87645057177	105.391744072235	132.701699788998	110.087850883929	237.300934390227	458.937106930669	181.133723755736	158.65044233113	198.187543670954	213.087497977951	235.802381108056	238.951548488835	217.449469611534	231.471170690162	524.15732217894	198.567999007481	199.175869731485	275.411792700379	233.209843583948	227.197854940952	397.346623350101	253.383805843458	185.719615016375	474.987628222254	167.897503451295	205.161661403394	235.101375572156	202.735539833826	213.551186051723	279.435205890527	198.391808633043	178.358530897398	532.901262882565	251.26593581658	229.913718857503	308.160001209953
LTR33A_	0.130264686379431	2.27231735184136	2.80661982596876	1.4966406030863	2.62422734397179	0.904403618942819	4.90033819123145	5.9289292140398	3.66533642853197	2.39687022938152	1.91726776561615	3.15350542243681	3.09305724637835	4.17490713813694	2.31753427354097	6.73058498554681	4.83800623865648	5.10838226653668	2.26660554300209	2.24864737942634	3.15350542243681	2.54428902524671	5.7852284628469	1.79467593133966	2.27304843810133	4.22139760039634	3.54989276149159	2.86582310034747	2.1776374621813	2.11284863303266	3.86632155797294	1.90852897743403	2.6001604044606	2.83393052023023	9.58114960988832	5.25268685033716	3.46504065769285	2.46167713116147
MamRep434	0.935737191870798	1.44874201261521	2.47437966284984	1.91347513483356	1.09097403056607	0.8271680280808	3.54877033410685	3.7994596640655	2.40491743775286	1.84128931303609	2.1885251679932	3.76241291200455	2.05521403371012	2.9652114676924	3.48413199706761	2.746439649874	5.96304086165835	4.86709481449984	1.96202959585813	0.493188770251988	5.59277595027704	2.23238765730582	3.69252748806978	2.85748955155186	2.06754445552312	5.43533813053814	2.69121713272344	3.139247353373	2.62006534196368	3.08450067560733	4.60651421348819	2.04207959567495	2.43137268860114	2.99331062963795	3.74668939095348	3.29244649216166	3.59202341395565	4.37705033598639
RMER19B2	26.4347942134941	33.9292587232654	20.2034000318163	39.1901266029705	19.2411663979014	26.0403011601773	47.2174556218536	112.063007472722	59.929282897127	43.4566053242604	37.4170525887327	55.5187266289858	42.6630484409725	61.2559525518724	55.929326076733	36.1591914666227	81.7554829141564	52.2699746386303	41.6524502295709	42.6905969133192	67.5703526533266	51.2854750732532	105.92007872447	51.3709085780437	44.5528136567377	78.6218345415886	55.8388279490409	62.7270735095672	59.0692769055534	38.4839563608726	70.5961180517986	40.6499746292242	48.4229499561368	45.1390348890632	61.1762995719202	54.6309083670558	60.426122084456	55.4698736363912
Lx2B	28.5570711867791	34.1394058169484	23.5835301180465	73.4219490494001	22.8243993140618	26.0156168204319	90.7790290334607	64.3884622246652	90.9752338392659	54.8343761863783	42.0947744817528	79.392104453767	117.485971686586	44.3749995775666	100.276725602386	68.6817599894936	49.8188101884271	84.6984402550675	51.0247668999067	46.8164860993525	83.5539038863635	101.748820744734	113.004172913698	67.628489359749	61.4727218616745	57.7825088820698	88.7936653374408	74.0024103127983	57.204251658072	49.5369738018772	128.881839609996	47.5724951534546	75.3514023856048	84.4711206716191	49.8710311634674	63.1123940264827	65.1233209522031	58.9498541348816
LTR82B	0	0.150050957305101	0.145467676689477	0.111468510118025	0.0339086431978618	0.161596408767596	0.276683858187625	0.412267918284582	0.325600032019006	0.260979259717251	0.125042464420917	0.494590100744221	3.73419508895382	0.542538291165788	0.807982043837982	0.449611269554891	0.386501173391796	0.75138468927463	0.666946997055197	0	0.552777171420012	1.00321659106222	0.983350652737991	1.10424212657857	0.345854822734532	0.28343419382065	0.150276937854926	0.405967737337946	0.300101914610202	0.232748282703163	0.557342550590123	0	0.107730939178398	0	0.747235601890805	0.450830813564778	0.144988477620695	0.65022081498877
MER58B	24.3660420427049	18.5124145472267	15.2057431070835	41.6834433542667	18.3973584455383	21.2199011071719	44.5401270335692	40.3319268143311	32.417689349312	35.2375316181789	29.5731278671686	34.3875462492348	64.7410952097159	36.2514391920137	42.1162459077542	42.8738776769177	40.5936336213456	38.3367264578931	40.4520542343219	42.3734369440028	45.9933431083516	91.2723673446874	59.2913525204529	45.7562543568879	46.9754145548291	50.7711205607946	36.6925494832872	47.1203225495109	31.8320059395511	31.7547497395278	80.3723864675659	34.769772740024	37.6943097176955	42.1048395123093	45.1589634770413	44.5297930622418	43.422751967155	41.3348723130223
RLTR20D	4.20472790340935	1.80880723788564	3.86713435573084	4.88543767236879	6.11851435313998	3.30872303403754	8.54486004182011	10.1542874602465	6.51038662342539	6.73949295156392	3.54695794304137	10.3910785741775	16.1741188959006	6.75345452186206	9.27484567021546	9.56266885566572	13.276257828459	8.78029153810628	7.15698366537761	2.31753427354097	6.37634367051803	21.8184595076665	12.4967769571208	6.01822851072969	8.23715040042492	13.9384939671707	7.20881890486567	9.3040787649909	5.62426000530065	9.26931440991972	17.5021990398455	12.0927241224795	6.59139313079919	5.37308373820821	13.2131877200102	9.30411574918648	11.3318908035146	5.46881563329486
MTEb	45.9048303630493	43.0127374602016	52.305788837488	84.1158153405611	52.4501041186101	41.8063229271308	107.761746300059	98.0261093830375	102.831571134944	67.8641794398279	65.1708143336388	96.8968595573523	214.247308834804	75.8980491367005	89.5892898539526	109.333785505238	130.769270401023	124.163275415866	89.4318968133264	79.4081306957569	102.451456602041	188.81203719481	141.117119650998	115.125859670814	75.1804631652874	117.482190567638	94.6107150001037	86.914264435097	75.4226847422766	86.2814074275022	165.540346752409	93.6772601943734	81.439320763465	86.0922647071126	122.329263057878	146.203674191171	87.6136067623829	100.964630821499
Charlie7	3.82682447134895	2.34744853225917	2.21165283104619	3.8352114410531	2.99234623719049	2.09177402282842	7.19880653832441	4.25192199061013	5.14950479427878	3.3986483067225	2.59311175075141	4.82300195685977	9.30740337523863	4.77677289239583	4.88952177836143	6.7523689235446	7.01431716922308	5.35907766381338	4.5493717491561	8.51632490773094	6.58166565383626	13.70386527108	6.56119954760117	5.64778986163673	3.5994032691622	5.49770805155323	5.11956581291669	5.61981216072224	5.0497439356738	4.21013430488311	8.79292379168273	4.31007669026521	6.32761641905597	3.99003618209454	4.76648579839097	6.73627080646934	5.08459195493917	6.19617228863758
L1ME3C	2.00168422230383	0.636004602129301	5.91611281141673	0.62665170048336	2.18156850182505	1.25987078765202	3.23365704720467	1.76298448186377	4.01568679205884	0.701889272755887	1.33258107112806	2.38995285759219	4.54322482850436	1.30128647477284	4.0795815981113	3.31950634934284	4.24850358744221	5.58940188624406	2.88554478799642	1.09029360365023	1.84143908699726	8.30313503140452	3.98040568754045	4.04958467459577	2.08899968536231	6.09819222415174	2.98463207517887	2.00168422230383	1.93829973982263	2.97764618322961	1.77551315136952	3.1383967920992	2.21977234014879	3.4912049536192	5.31785483053991	6.72898867858508	2.80755709102355	4.11888694712309
LTR84a	0.271269145582894	0.619452900275786	0.103756446820359	0.592635132534087	0.325600032019006	0.347972346289668	1.90064545919794	1.45467676689477	0.445874040472098	0.542538291165788	0.619452900275786	0.864637056836329	0.773002346783591	0.17532309416408	0.028997695524139	0.700237800757137	1.33830262554319	0.222937020236049	0.542538291165788	0.86184751342718	1.41800477321158	0.85030258146195	1.05193856498448	0.260979259717251	0.475161364799486	0.436403030068431	1.61629339671136	0.712081507155097	0.781049309043382	1.1067354327505	0.592635132534087	0	1.53687786277937	0.850288758062238	0.872806060136861	1.95069892706543	1.1528938687273	0.88878024822178
CT-rich	706.236314340872	802.338751265712	979.850751481664	972.589730467869	830.555998722146	943.544165015559	1466.45325894441	1637.35764160321	3144.94393307364	1102.23636807598	1043.98138623709	1646.79909973829	1529.99615087444	1547.77339799479	1875.71118977772	1202.39820151763	1603.91037982173	3230.94597999422	1287.74100786508	1232.64167600441	1898.85135818869	1755.03492637272	3014.6258858894	1942.58349193383	1340.50133332226	1291.14490057674	3436.48847653423	1438.20423606463	1354.48758846097	1432.78218717915	1587.16454894003	1335.92119481683	1698.48062716359	1305.96905934215	1220.81162238885	3822.12021756601	1203.36010342427	1862.71365703668
(TTCC)n	26.4943215857665	14.0946390662544	16.3559509387748	26.4894455484692	21.2772405738769	24.2442821664667	20.2642935869375	44.0440035019116	63.2735325722327	33.4498025249493	27.7463781988187	39.0791244571884	49.3838949153604	34.9715020921165	66.1722781394705	22.6383530866624	39.3207859681945	112.697086500469	32.7860014394671	42.8570818188327	31.9307927878541	43.7706552634229	63.682057661322	44.3434779600688	19.4305465007246	41.7414349542245	69.5819132559711	41.5885810512958	32.0972187238917	28.0252473393768	51.0867878434763	27.2388589761706	49.7708572396468	21.4795859498919	36.2211744616927	78.9733371310101	64.8216190431717	43.7428816862128
ORR1C1	42.9449542455868	49.3525906035082	64.0837158346176	57.6564357055833	65.0581545843409	48.05880473109	102.167784316889	89.0895648223172	164.432171017057	73.0636821564918	74.5571246426088	100.425563342561	141.005745170621	105.560044938318	99.5863474055183	89.7602638956772	125.996776297029	178.152442026182	92.7897311399646	88.8346630863148	102.398318423569	140.768475887882	194.926420679989	121.042170006651	69.5573114522491	97.6374724966442	152.822710932412	95.1087586692263	96.6827814697473	89.976126272847	112.872387360137	134.829127556327	93.5160560046763	74.0691370599626	122.170276110687	250.869878374547	96.9697066865351	146.971109265126
ORR1A4	67.8905710511201	64.6096701301128	71.9601630323204	71.0368877794291	81.5837242116842	71.7730295955097	161.700989594225	127.716289388005	238.765297641172	112.80321732675	108.746102011792	147.854557544888	141.288388694351	153.946242163846	158.023765757452	169.371141193816	150.658856707653	256.351145224537	126.557028930717	131.807910613476	155.443996996145	162.168846367984	273.791984556276	137.926247030297	124.71502725456	145.755915491839	235.959045367231	156.151058689353	130.474404673923	123.970145154168	145.675722213324	147.269849320101	135.678322166008	135.278545649726	154.842344592885	278.941476029765	155.135308131775	139.83509342608
(CAAAC)n	10.7930231142924	18.6580864266561	6.4959305284554	16.8206060400773	14.7603622627028	12.9199617985065	28.9836382970353	44.8214109686142	34.0480757262626	33.9865408705377	18.7480771972027	32.8516662848757	11.9651733687148	69.894656596916	29.5573371527201	21.2910112046142	21.3528574981597	27.3899014086269	17.2611823565456	25.0774280589783	41.7799937072462	16.9940143497688	128.773307534535	14.3757321420002	25.7430434195193	22.2148077090946	27.781558721429	52.740375359911	34.8564251250392	21.0903118919455	38.3810392117228	41.5135188638515	30.2332305264851	23.5927421456536	23.8603490208794	18.3034517516181	36.971845136193	24.717464976792
B1F2	125.330966171008	116.483742920466	142.073248075046	110.03175064792	277.890995724235	136.787466660174	305.255616161989	272.499014832537	202.8873492858	145.242660436786	201.388995415145	199.84286663751	339.92886688797	423.691806958611	293.513215520691	302.185284395405	458.01554174734	237.672454891062	261.50691802388	246.770388910423	237.055504049175	357.181333343342	701.972942468259	369.943297288672	196.124174774273	292.212739728406	182.840821759212	196.762603964716	214.698937660725	193.290641501854	244.414790373659	641.055401688759	266.657570107985	188.071287070688	391.092633548208	383.125729810841	218.978544610936	370.416562625352
